key	read_count
UniRef90_UPI00077A7986	1
UniRef90_UPI0009E2BADB	2
UPI000C03EF19	3
UniRef90_UPI00077A5B43	7
UPI000C057413	1
UniRef90_UPI0009E41413	1
UniRef90_UPI0009E33F03	3
UniRef90_UPI00077B16A7	2
UniRef90_UPI0009E43B35	1
UPI0009E5BFED	2
UniRef90_A0A2B4S4V6	1
UniRef90_UPI0009E5496B	2
UniRef90_UPI0009E5376E	6
UniRef90_UPI0009E444EB	8
UniRef90_UPI0009E1BA62	1
UniRef90_UPI0009E62A08	1
UPI00077A48CD	1
UniRef90_UPI00077AFB32	1
UPI00077A44DF	1
UniRef90_A0A2B4RB91	2
UniRef90_F7DV22	1
UniRef90_UPI0009E4C28C	1
UniRef90_A0A2B4S2A1	1
UPI00077A1F3D	1
UniRef90_UPI000A2A92FE	1
UniRef90_UPI0009E218C9	12
UPI000C039A2B	1
UniRef90_UPI000BAEA9D6	1
UniRef90_UPI0009E1C2BF	2
UniRef90_UPI0009E43837	1
UniRef90_UPI00077AE090	1
UniRef90_A0A2B4RTZ2	1
UPI00077B0C30	1
UniRef90_UPI00077A5580	3
UniRef90_UPI0009E41D9A	1
UPI00077A1F7F	3
A0A2B4SJ73	2
UniRef90_UPI00077A43B4	1
UniRef90_UPI00077A2F5E	3
UniRef90_UPI0009E2CC5C	8
UniRef90_UPI00077A4AB5	1
UniRef90_A0A2B4SE01	1
UniRef90_UPI0009E1FBDD	2
UniRef90_UPI00077B1E72	5
UniRef90_UPI0009E58E81	2
UniRef90_UPI00077B140F	2
UniRef90_UPI0009E31DAA	1
UniRef90_UPI0009E55DE8	1
UniRef90_UPI0009E2B731	2
UniRef90_UPI00077A19EA	1
UniRef90_UPI00077A4940	2
UniRef90_UPI00077ADDC1	1
UniRef90_UPI00077A86F8	1
UPI00077B08FE	2
UPI00077ADEDC	2
UniRef90_A0A2B4SF09	2
UniRef90_UPI000779F87A	1
UniRef90_A0A2B4SBQ8	3
UPI00077A0AAE	1
UPI00077A4E65	2
UniRef90_UPI0009E23537	1
UniRef90_A0A2I0UAD7	1
UniRef90_UPI0009E38DDA	1
UniRef90_UPI00077AF12E	1
UniRef90_UPI00077A98BB	4
A7S3B3	2
UniRef90_UPI000C04864B	2
UniRef90_UPI0009E500AD	1
UniRef90_A0A2B4RFW9	4
UniRef90_UPI0009E5962A	2
UniRef90_UPI0009E56C2B	1
UniRef90_A0A2B4RRM4	4
UniRef90_UPI00077A4914	1
UniRef90_A0A2B4RY09	1
UniRef90_UPI0009E34DD6	2
UniRef90_A0A2B4SBP3	3
UniRef90_UPI00077B0447	1
UniRef90_UPI00077A235B	2
UPI000C050B25	1
A0A2B4SHH0	1
UniRef90_UPI0009E4AA7F	2
UniRef90_UPI00077A78FE	1
UniRef90_UPI0009E4D48B	3
UniRef90_UPI00077A81EC	1
UniRef90_UPI00077ACF3B	1
UPI00077A5CD6	1
UPI00077B192D	2
UniRef90_A0A2B4SYP6	1
UniRef90_UPI0009E3AFBD	1
UniRef90_UPI0009E65560	1
UniRef90_A0A2B4S802	1
UniRef90_UPI00077A7B28	2
UniRef90_UPI000A2AA036	1
UniRef90_UPI0009E33F4B	1
UniRef90_UPI00077A7000	1
UniRef90_UPI000779F5F0	2
UniRef90_UPI00077A160A	2
UniRef90_A0A2B4STU0	2
UniRef90_UPI00077A86C9	2
UniRef90_UPI0009E50385	1
UniRef90_UPI00077A4159	4
UniRef90_A0A2B4SBT2	1
UniRef90_UPI00077B2085	1
UniRef90_A0A2B4SVE0	2
UPI00077AD426	2
UniRef90_A0A2B4S744	1
UniRef90_UPI00077B0D1E	12
UniRef90_UPI00077A4540	6
UniRef90_A0A2B4S141	3
UniRef90_UPI000F54DBB2	1
A7S0L1	3
UniRef90_A0A2B4SKI5	3
UniRef90_UPI00077A638D	1
UniRef90_UPI0009E3D59F	1
UniRef90_A0A2B4SYE2	4
UniRef90_UPI00077A4AB7	2
UniRef90_UPI0009E2E720	2
UniRef90_UPI00077B08F8	2
UniRef90_UPI00077A0171	3
UPI000A2A85A1	1
UniRef90_UPI00077A87A6	1
UPI00077A30BA	3
UniRef90_UPI00077A3C50	1
UPI00077A4125	1
UniRef90_UPI00077AE614	2
UniRef90_UPI00077A3EB6	2
UniRef90_UPI00077A6A37	4
UniRef90_UPI00077AD8DE	3
UniRef90_UPI0009E3CCA2	1
UniRef90_UPI00077A8875	2
UniRef90_UPI00077ADCEF	2
UniRef90_A0A2B4RJT6	1
UniRef90_A0A2B4RWD2	3
UniRef90_UPI0009E3ACD8	2
UPI00077AF197	2
UniRef90_UPI00077AAAF1	1
UniRef90_UPI0009E22B78	1
UniRef90_UPI0009E3307C	1
UniRef90_UPI00077AEFF5	1
UniRef90_A0A2B4S8B2	3
UniRef90_A0A2B4SGI3	1
UPI000779F84E	2
UniRef90_UPI0009E4C25D	2
UPI00077A30D4	1
UPI00077B1015	1
UPI000F554CF3	2
A7RU12	1
UniRef90_UPI00077B2635	1
UniRef90_A0A2B4RU41	1
UniRef90_UPI0009E2710B	1
UniRef90_UPI0009E4E2DD	2
UniRef90_UPI0009E3A454	1
UniRef90_UPI00077AC539	2
UniRef90_G8HTA8	2
UniRef90_UPI0009E55782	3
UniRef90_UPI000441C856	1
UniRef90_A0A1Q9ECL7	1
UniRef90_UPI0009E52F76	1
UPI00077A15FC	6
UniRef90_A0A2B4SD48	1
UPI00077AC0F5	3
UniRef90_UPI00077A03C8	1
UniRef90_UPI00077AA6B9	1
UniRef90_UPI00077A2CC5	1
UniRef90_UPI000F54F7DA	1
UniRef90_UPI00077A7430	1
UniRef90_UPI00077ADF78	1
UniRef90_UPI0009E1D097	1
UniRef90_UPI00077AD052	4
UniRef90_A0A2B4R434	2
UniRef90_A0A2B4RD69	4
UPI000C055964	3
UniRef90_UPI0009E2256C	1
UPI0009E23B2C	1
UniRef90_C7ENG8	1
UniRef90_UPI000A2A44FA	1
UniRef90_UPI000779FCDA	1
UniRef90_UPI00077AD0C4	1
UniRef90_UPI00077A3337	1
UniRef90_UPI000F5523F3	1
UniRef90_UPI0009E1D1A2	1
UPI000779FA1B	5
UniRef90_A0A1Q9DGK5	1
UniRef90_A0A2B4RZ95	1
UPI00077B156A	1
UniRef90_A0A2B4RMH7	1
UniRef90_UPI00077A6004	3
UniRef90_UPI0009E2A786	3
UPI00077A5EBD	2
UniRef90_UPI0009E1CA0A	1
UniRef90_UPI00077ACA87	9
UniRef90_UPI00077A3CD9	4
UniRef90_A0A2Z2DWQ3	1
UPI00077A5FF3	1
UniRef90_UPI00077A3F29	28
UniRef90_UPI000F5589B1	2
UniRef90_UPI0009E52E19	3
UPI00077AF1B4	2
UniRef90_UPI0009E4DAAF	1
UniRef90_UPI00077AA3F6	3
UniRef90_A0A2B4RZX0	2
UniRef90_UPI00077AA140	2
UniRef90_UPI00077AC393	1
UniRef90_A7RQD2	2
UniRef90_UPI00077A3C36	2
UniRef90_UPI0009E4BCCD	1
UniRef90_UPI00077A4CED	1
UniRef90_UPI00077A02E4	1
UniRef90_UPI0009E5F379	3
UniRef90_A0A139AK50	1
UniRef90_UPI00077A3232	4
UniRef90_A0A2B4RN92	3
UPI00077B1473	1
UPI0009E1CE6E	1
UniRef90_UPI0009E5331A	4
UniRef90_UPI0009E4CAF8	1
UniRef90_UPI0009E465E6	1
UPI000F551CAC	1
UniRef90_UPI00077A8D14	2
A0A2B4SU68	1
UniRef90_UPI00077B1AE3	2
UniRef90_A0A2B4SYA8	1
UniRef90_UPI00077AB795	12
UniRef90_UPI0009E2E9C4	1
UniRef90_UPI00077A7ACF	4
UniRef90_UPI0009E1A75C	1
UPI0009E42E8A	2
UPI00077B2240	1
UniRef90_UPI00077A93CC	2
UPI000F54EE4E	2
UniRef90_UPI00077AF663	1
UPI000F54D697	2
UniRef90_UPI000C03CD85	2
UniRef90_UPI00077AB6D2	1
UniRef90_UPI00077AA3CF	1
UPI00077A24DB	6
UniRef90_UPI00077AF3DF	6
UniRef90_UPI00077A6DF5	1
UniRef90_A0A2B4STW8	2
UPI00077A727F	2
UniRef90_UPI00077A0E00	2
UniRef90_UPI000C043501	1
UniRef90_UPI00077A8EA0	3
UniRef90_UPI00077ABE87	1
UPI00077A35B1	1
UPI000F55121B	1
UniRef90_UPI0009E3196C	2
UniRef90_UPI00077AB23D	3
UniRef90_UPI00077A69B4	1
UniRef90_A0A2B4SUS0	1
UniRef90_UPI00077AF3DE	2
UniRef90_UPI00077A1CB8	1
UPI000C04C588	5
UniRef90_UPI00077A53E7	1
UniRef90_UPI00077A40AD	1
UniRef90_B4ZYT1	1
UniRef90_UPI00077A2395	2
UniRef90_UPI000BAFA7C7	3
UniRef90_UPI0009E2DE83	2
UniRef90_UPI0009E53DF3	5
UniRef90_UPI000779F9D5	1
UniRef90_UPI00077A1243	1
UniRef90_UPI00077AC08B	1
UPI00077B0D28	2
UniRef90_UPI0009E55850	3
UniRef90_UPI000F554663	4
UPI00077A0011	2
UniRef90_UPI00077A8E36	1
UniRef90_UPI00094E0231	1
UniRef90_UPI00077A6BEA	1
UniRef90_T2MEW4	3
UniRef90_UPI00077A99D1	11
UniRef90_A0A1Q9DZ67	2
UPI00077AFAC3	2
UniRef90_A0A2B4SU78	3
UniRef90_UPI0009E61CC0	13
UniRef90_UPI00077AD921	1
UniRef90_UPI00077A33CD	1
UniRef90_UPI00077AFB30	1
UniRef90_UPI00077A70E1	1
UniRef90_UPI00077A480D	5
UniRef90_UPI00077A6E0A	2
UniRef90_UPI000C0463EF	2
UniRef90_A0A2B4T158	1
UniRef90_UPI0009E60EEF	1
UniRef90_UPI00077AE11A	2
UniRef90_UPI0009E4AFC9	1
UniRef90_UPI00077A2A0B	1
UPI00077A8F4C	2
UniRef90_A0A0A8K9X3	2
UniRef90_UPI00077A04B9	1
UniRef90_UPI0009E33E8B	3
UPI0009E3B7CB	2
UniRef90_UPI0009E59703	2
UniRef90_UPI0009E24B0F	1
UniRef90_UPI00077B1EA6	1
UniRef90_UPI00077A5A72	1
UniRef90_UPI00077A31D5	1
UniRef90_UPI00077A4AD4	1
UniRef90_UPI0009E4AA86	4
UniRef90_UPI00077B15F3	2
UPI00077A7CB8	1
UniRef90_A0A2B4RYM0	1
UniRef90_A0A2B4SI15	1
UPI00077AAC5E	1
UniRef90_UPI00077A5AAD	5
UniRef90_UPI00077ACB96	1
UniRef90_UPI00077A2085	2
UniRef90_UPI00077A30A4	1
UniRef90_UPI00077A2943	1
UniRef90_UPI0009E62E24	1
UniRef90_A0A2B4SSJ1	2
UniRef90_UPI00077ACA49	1
UPI00077A9DE3	1
UniRef90_A0A2B4RFW8	1
UniRef90_A0A3C1S269	1
UniRef90_UPI0009E64050	1
UniRef90_UPI00077A7C63	3
UniRef90_A0A2B4RYQ2	1
UniRef90_UPI00077AE7E2	1
UPI00077A29DA	2
UniRef90_UPI00077A9D1D	1
UniRef90_UPI00077A7205	1
UniRef90_UPI0009E480D2	1
UniRef90_UPI00077ABE6B	1
UniRef90_UPI00077AC994	1
UniRef90_UPI00077B19CC	1
UniRef90_UPI00077ACD7F	1
UniRef90_UPI000779F82A	1
UniRef90_UPI00077A2D91	2
UniRef90_UPI0009E41673	2
UniRef90_UPI00077AD493	1
UniRef90_UPI00077A6E3B	1
UniRef90_UPI00077A594D	1
UniRef90_UPI00077A0D2E	1
UniRef90_UPI0009E55E08	1
UniRef90_A0A0A8K7Q4	1
UPI00077A5BC4	1
UniRef90_UPI00077AB953	2
UniRef90_UPI00077A86AC	1
UniRef90_UPI00077A7121	2
UniRef90_UPI0009E4D772	1
UniRef90_UPI0009E5341A	13
UniRef90_UPI00077AF5F0	5
UniRef90_UPI00077A6E61	2
UniRef90_UPI00077AB6EB	1
UniRef90_UPI0009E5E8B3	2
UniRef90_UPI00077A171E	2
UniRef90_UPI0009E5B00F	1
UniRef90_A0A1U9RSD9	1
UniRef90_UPI00077A2898	2
UniRef90_UPI00077AE9D7	2
UniRef90_UPI0009E3587E	2
UPI000C03FF30	2
UniRef90_UPI00077AA7A1	1
UniRef90_UPI0009E5A36A	1
UniRef90_UPI0009E40E14	3
UniRef90_A0A2B4RD83	1
UniRef90_UPI0009E3F20D	3
UniRef90_UPI00077A98D1	1
UniRef90_UPI00077A62A9	2
UniRef90_UPI000779F645	4
UniRef90_UPI000779F384	5
UniRef90_UPI00077B0093	2
UniRef90_UPI00077A45C9	1
UniRef90_UPI00077AB076	2
UniRef90_UPI00077B12C9	1
A0A2B4SML7	1
UniRef90_UPI00077AB9CD	4
UniRef90_UPI00077ADD9D	2
UniRef90_UPI00077AE9AB	4
UniRef90_UPI0009E4B0F4	1
UniRef90_UPI00077A9EC7	1
UniRef90_UPI0009E63251	2
UniRef90_UPI00077AB711	6
UniRef90_UPI00077B1CFD	2
UniRef90_UPI00077A2C92	1
UniRef90_UPI0009E18C2A	2
UniRef90_UPI00077B0A72	1
UniRef90_UPI00077B11CF	2
UniRef90_UPI0009E46C8A	1
UniRef90_UPI00077AC52F	4
UPI00077B203E	1
UniRef90_UPI0009E26B97	1
UniRef90_UPI0009E35755	2
UniRef90_UPI00077AD2FE	1
UniRef90_UPI00077B0F97	5
UPI00077A9B86	1
UniRef90_UPI00077A1F0C	2
UniRef90_UPI00077B2540	3
UniRef90_UPI00077B1A49	1
UniRef90_UPI0009E5C0B4	1
UniRef90_UPI0009E3E41C	1
UPI0009E18B84	1
UniRef90_UPI0009E2A7F7	1
UniRef90_UPI0009E1FE75	2
UniRef90_A0A2B4SM28	3
UPI00077AF3BB	1
UniRef90_UPI00077B1515	4
UniRef90_UPI00077A01B3	1
UniRef90_A0A2B4S7W9	1
UniRef90_UPI00077B0371	1
UniRef90_UPI00077A82DE	2
UniRef90_UPI000779FDF6	2
UniRef90_UPI0009E49BB7	1
UniRef90_UPI00077AF2CB	1
UniRef90_UPI0009E2D67B	1
UniRef90_A0A2B4SWD8	1
UniRef90_A0A2B4RRK4	6
UniRef90_UPI00077B1077	3
UPI00077B1958	2
UniRef90_UPI00077AB0CC	1
UniRef90_UPI0009E61705	1
UniRef90_A0A2B4S4P7	2
UniRef90_UPI00077A6C57	1
UniRef90_UPI00077A2A3E	1
UniRef90_UPI00077A7459	1
UniRef90_UPI00077AADEB	1
UniRef90_UPI00077A819F	1
UniRef90_UPI0009E33CB5	1
UniRef90_A0A2B4RFG4	1
A0A2B4RZG2	2
UniRef90_UPI00077A9FBE	1
UPI00077B05C1	1
UniRef90_UPI00077A7F65	2
UPI000F54E057	1
UniRef90_UPI0009E4C08B	1
UPI000C04540B	1
UniRef90_UPI00077A2733	1
UPI00077B027F	1
UPI000F558BA8	1
UPI00077A5DB5	3
UniRef90_UPI0009E2FD14	1
UniRef90_UPI0009E4FD4B	4
UniRef90_UPI0009E45107	1
UniRef90_A0A2B4SCI5	1
UniRef90_UPI00077A16EC	1
UniRef90_UPI00077A0917	1
A0A2B4STH5	1
UPI00077A1E39	1
UniRef90_A7RF37	1
UniRef90_UPI00077AF14B	1
UniRef90_UPI0009E1D224	1
UniRef90_UPI00077ABB8A	3
UniRef90_UPI00077AA263	2
UniRef90_UPI00077AD97E	1
UniRef90_UPI00077AE6C1	1
UniRef90_UPI0009E37EBA	1
UniRef90_Q76IK7	3
UniRef90_A0A2B4RWU6	2
UniRef90_UPI0009E548F9	7
UniRef90_A0A2B4SR79	1
UniRef90_UPI00077A2D1D	1
UPI0009E3BE09	1
UniRef90_UPI00077AFAA7	3
UniRef90_UPI0009E48C41	1
UniRef90_UPI0009E3414B	2
UniRef90_UPI00077B1F7D	1
UniRef90_A0A2B4S057	3
UniRef90_UPI00077A03F3	2
UniRef90_UPI000F54DDFB	1
UniRef90_UPI0009E3FD99	2
UPI00077A8BCD	3
UniRef90_UPI00077A0C13	1
UniRef90_UPI0009E46343	1
UniRef90_UPI00077B1557	2
UniRef90_A0A2B4S5M5	2
UniRef90_A0A2B4SH39	3
UPI000779F735	7
UniRef90_UPI00077A828E	1
UniRef90_UPI0009E5D91C	1
UniRef90_UPI0009E2CD83	1
UniRef90_UPI00077A0534	1
UniRef90_A0A2B4SP27	1
UniRef90_UPI00077A1FE6	2
UniRef90_UPI00077ADE1B	3
UniRef90_UPI00077A0D2D	4
UniRef90_UPI00077B2058	2
UPI00077A9749	2
UPI00077A5AC9	2
UPI00077AF638	2
UniRef90_UPI00077A9753	1
UniRef90_UPI000C0508FD	3
UniRef90_UPI0009E4409B	1
A0A2B4SWC4	1
UniRef90_UPI0003F0D16E	1
UniRef90_UPI00077AAB9B	1
UniRef90_A0A2B4SCA5	2
UniRef90_UPI0009E58FCA	1
UniRef90_UPI00077A71DE	1
UniRef90_UPI000F54EABB	1
UniRef90_A0A2B4SIP3	2
UniRef90_UPI0009E31831	1
UniRef90_UPI0009E35E2D	1
UniRef90_UPI00077A668C	1
UPI00077A6B54	1
UniRef90_A0A2B4SDW6	1
UniRef90_UPI0009E47776	2
UniRef90_UPI0009E3157B	2
UniRef90_UPI00077A2086	2
UniRef90_UPI00077A51AD	1
UniRef90_UPI00077AD98A	2
UniRef90_UPI0009E5E388	2
UniRef90_UPI00077AAFE4	6
UPI00077A6D2D	3
UniRef90_UPI0009E48ADB	2
UniRef90_A0A2B4RQL7	1
UniRef90_UPI0009E1B757	4
UPI00077A5984	1
UniRef90_UPI00077A39D0	2
UniRef90_UPI00077A030A	1
UPI00077AF9E9	1
UniRef90_UPI00077B063B	3
UniRef90_A0A023NFG9	2
UniRef90_UPI0009E4D6ED	1
UniRef90_UPI0009E1A9E7	1
UniRef90_UPI00077A5F35	1
UPI00077A6679	3
UniRef90_A0A2B4RR17	1
UniRef90_UPI00077A5622	2
UniRef90_UPI0009E365FB	1
UniRef90_UPI000C03E031	2
UniRef90_UPI0009E512E9	2
UniRef90_A0A2B4RTB8	1
UniRef90_UPI00077A72CB	5
UniRef90_UPI00077A5591	2
UniRef90_UPI0009E1D26D	2
UniRef90_UPI000F55676F	2
UniRef90_UPI00077AA9E7	1
UniRef90_UPI0009E4ABBA	1
UniRef90_UPI0009E45B16	1
UniRef90_UPI00077A9999	1
UniRef90_A7RFS3	1
UPI000F5543DC	1
UniRef90_UPI0009E5F560	3
UPI00077A3254	1
UniRef90_UPI00077AC9DD	1
UniRef90_UPI00077AA989	1
UniRef90_UPI0009E2FAB7	1
UniRef90_UPI00077A2BAD	12
A0A2B4RWH2	1
UniRef90_UPI0009E3850E	1
UniRef90_UPI0009E415F7	1
UniRef90_UPI00077A96DD	1
UniRef90_UPI0009E236D2	2
UniRef90_UPI0009E2DCD9	1
UniRef90_UPI00077A36F3	6
UniRef90_UPI0009E4F1A7	2
A0A2B4S1I4	1
UniRef90_UPI00077AF629	1
UniRef90_UPI00077AEE64	3
UniRef90_A0A2B4SVW0	1
UniRef90_UPI00077B072E	2
UniRef90_UPI00077ADEFF	1
UniRef90_UPI00077AE6E4	1
UniRef90_UPI0009E21DEA	3
UniRef90_UPI000779F42C	1
UniRef90_UPI00077A809D	1
UniRef90_UPI00077ABCE9	1
UniRef90_UPI00077A91C6	3
UniRef90_UPI0009E3CCD9	1
UniRef90_A0A2B4SNZ9	2
UniRef90_A0A061RT31	1
UPI00077A92CD	2
UniRef90_A0A2B4REE1	1
UniRef90_UPI0009E21279	1
UPI000C043858	1
UPI00077AFA95	1
UniRef90_UPI0009E3084F	1
UPI000F55404F	4
UPI0009E4304E	3
UniRef90_UPI000C052636	1
UniRef90_UPI00077AA01F	1
UPI000C052060	1
UniRef90_UPI00077A7609	4
UPI00077AB470	1
UniRef90_UPI00077A04B3	1
UniRef90_UPI00077AEFA1	2
UniRef90_UPI00077AD4E5	1
UPI00077A960B	1
UniRef90_UPI0009E61790	3
UniRef90_A0A2B4RWX4	1
UniRef90_UPI0009E63946	1
UniRef90_UPI00077AB979	1
UniRef90_UPI0009E4C495	1
UniRef90_A7RP07	1
UniRef90_UPI0009E559D4	3
UniRef90_UPI00077AACCB	3
UniRef90_UPI00077AEE0F	4
UniRef90_UPI00077B01DA	2
UniRef90_A0A1Q9CTL2	1
UniRef90_UPI00077A6D38	1
UniRef90_UPI00077A2336	9
UniRef90_UPI0009E4266E	2
UniRef90_UPI00077B2641	2
UniRef90_UPI00077A62E7	3
UniRef90_A0A2B4S5Q0	2
UPI00077A065B	1
UniRef90_UPI0009E26E39	2
UniRef90_A0A2B4T1U8	2
UniRef90_UPI00077A0707	1
UniRef90_UPI000C045206	1
UniRef90_UPI000F556B69	1
UniRef90_A0A2B4SN57	1
UPI000F54F4AE	1
UniRef90_UPI0009E23173	1
UniRef90_A0A2B4REL4	2
UniRef90_UPI00077B058B	1
UniRef90_UPI0009E4C7B9	2
UniRef90_UPI0009E5209C	3
UniRef90_UPI00077AABB5	1
UniRef90_UPI0009E4498C	3
UniRef90_A0A2B4T1E2	1
UniRef90_UPI000F54D1A6	1
UPI000F557270	1
UniRef90_UPI00077A96E1	1
UniRef90_UPI0009E523AE	1
UniRef90_UPI00077ACFE7	1
UniRef90_UPI0009E38695	1
UniRef90_UPI00077B164C	1
UPI00077A70E6	3
UniRef90_UPI0009E3F9C5	1
UPI00077B0D98	1
UniRef90_UPI0008522059	1
UniRef90_UPI0009E3C6E7	2
UPI000779F34F	1
UPI00077A4D73	1
UniRef90_UPI00077A88B0	3
UniRef90_UPI000C04C236	1
UniRef90_UPI000C0456E4	2
UniRef90_UPI00077AB1D8	11
UPI00077A6C43	1
UniRef90_UPI0009E593B8	1
UniRef90_A0A2B4SEX5	2
UPI000F554538	1
UniRef90_A0A2B4RNP9	2
UniRef90_UPI00077AD8EA	1
UniRef90_A0A2B4S5S2	2
UniRef90_UPI00077A3C97	2
UniRef90_UPI00077AD8C1	1
UniRef90_UPI00077ACB9F	1
UniRef90_A0A2B4T0Y7	2
UniRef90_A0A2B4T129	3
UniRef90_UPI00077A7FC6	2
UniRef90_UPI0009E4C958	3
UniRef90_A0A2B4RY95	1
UniRef90_UPI0009E2338F	1
UniRef90_UPI000F54D9C3	1
UniRef90_UPI0009E51109	1
UniRef90_UPI000A2A453C	1
UniRef90_UPI0009E624FA	1
UniRef90_UPI0009E47157	7
UniRef90_UPI00077B109C	2
A0A2B4T0H0	1
UniRef90_A0A2B4RFW7	1
UniRef90_UPI00077A8BC2	1
UniRef90_UPI00077A0943	2
UniRef90_UPI00077A1CAF	2
UniRef90_UPI0009E4CFAE	1
UPI00077A54E4	1
UPI00077AA5D1	4
A0A2B4SZ91	1
UniRef90_UPI000C6CA720	1
UPI00077A10B4	2
UPI000C03BDB4	2
UniRef90_UPI0009E22FED	2
UPI00077AF2D9	2
UniRef90_A0A2B4S2I5	1
UniRef90_UPI00077AE958	9
UPI000F551C52	1
UniRef90_UPI0009E32D39	2
UPI00077AA274	1
UniRef90_A0A2B4RBN9	1
UniRef90_UPI00077A925A	1
UniRef90_UPI00077A8863	1
UniRef90_UPI00077AAB26	3
UniRef90_A0A106S7I0	2
UPI00077AAF36	2
UPI000F5578BA	10
UniRef90_UPI00077A1842	4
UniRef90_UPI00077A864E	3
UniRef90_C3YZ35	1
UniRef90_UPI00077A648B	1
UniRef90_UPI00077A07FE	1
UniRef90_A0A2B4SC43	3
A0A2B4RXF2	1
UniRef90_UPI00077A3B85	3
UniRef90_UPI0009E32F3C	2
UniRef90_UPI00077A7659	2
UniRef90_UPI00077AAE55	2
UniRef90_UPI00077A221F	2
UPI00077AE3B6	1
UniRef90_UPI00077A8D59	1
UniRef90_A0A2B4SV64	2
UPI000C046A46	1
UniRef90_UPI00077AA848	1
UPI00077A39AE	1
UniRef90_A0A2B4SCL6	1
UniRef90_UPI000F553844	1
UniRef90_A0A2B4SA19	1
UniRef90_UPI0009E34606	1
UniRef90_UPI00077A8B3E	1
UniRef90_UPI00077A462A	2
UniRef90_A0A2B4SQ86	4
UniRef90_UPI00077A262F	1
UniRef90_A0A1Q9DIN6	2
UPI000F556A27	3
UniRef90_UPI00077A1E55	1
UniRef90_UPI0009E343FB	1
UniRef90_A0A2B4SD81	5
UniRef90_A0A2B4RDL4	1
UniRef90_UPI00077A559E	2
A0A2B4SE09	3
UPI00077A514E	1
UniRef90_A0A3B3HY91	1
UPI00077AA578	1
UPI00077A0AC2	5
UniRef90_A0A2B4REP2	1
UPI000F556384	1
UniRef90_UPI00077AB83B	1
UniRef90_UPI00077ACD3F	3
UniRef90_UPI00077A74FD	3
UniRef90_UPI00077ABA68	1
UniRef90_UPI0009E1994B	4
UniRef90_UPI0009E3205B	5
UniRef90_UPI000F54EFBA	1
UniRef90_UPI000F557A84	1
UniRef90_A0A2B4R7T9	4
UPI00077ACD00	2
UniRef90_UPI000C0412CA	2
UniRef90_UPI0009E46A5D	1
UniRef90_UPI00077ACD2D	1
UniRef90_UPI0009E51403	2
UniRef90_UPI00077A145B	1
UPI00077A6784	1
UniRef90_UPI0009E230FB	1
UniRef90_UPI00077B011C	1
UniRef90_UPI0009E49960	1
UniRef90_UPI0009E42BBD	2
UniRef90_UPI0009E1CC6B	1
UniRef90_UPI00077AC9BF	1
UniRef90_A0A2B4RUR3	2
UniRef90_UPI00077A1B0A	2
UniRef90_A0A2B4SPK5	1
UniRef90_UPI0009E56C95	2
UniRef90_A0MV35	1
UniRef90_A0A2B4SIY9	2
UPI000F551FE3	4
UniRef90_UPI00077B1A15	2
UPI00077A9880	1
UniRef90_A0A2B4RW77	3
UPI00077A43C3	1
UniRef90_UPI0009E3789E	1
UniRef90_UPI00077AE65F	1
UniRef90_UPI0009E4D212	3
UniRef90_UPI000F55089E	1
UniRef90_UPI00077A694A	1
UniRef90_UPI00077A2DCF	1
UniRef90_UPI00077AD247	1
UniRef90_UPI00077A4133	1
UniRef90_UPI00077A211C	4
UPI00077B1BC8	2
UniRef90_UPI00077AA0B0	1
UPI00077A2609	1
UniRef90_UPI0009E380F6	2
UniRef90_UPI00077A1969	1
UniRef90_UPI00077ACA8D	1
UniRef90_UPI000779F225	1
UniRef90_UPI00077A1284	2
UniRef90_UPI00077AFFE9	1
UniRef90_UPI00077A22A3	6
UniRef90_UPI00077A1E5E	1
UniRef90_UPI00077AC3C5	2
UniRef90_UPI0009E41839	2
UniRef90_A0A2B4SCI3	1
UniRef90_UPI0009E46150	1
UniRef90_UPI000F556F03	1
UniRef90_UPI0009E29FBD	3
UniRef90_UPI00077ADB45	4
UniRef90_UPI00077AA0F7	1
UPI00077A23FA	1
UniRef90_UPI00077A9CDA	1
UPI000F5565B9	1
UniRef90_UPI00077ACD07	1
UniRef90_A0A2B4RHD1	1
UniRef90_UPI0009E33CB0	2
UPI00077A5656	2
UniRef90_UPI00077A438F	1
UniRef90_UPI0009E2BA2F	1
UniRef90_UPI000F558039	2
UniRef90_UPI0009E23474	1
UniRef90_UPI00077AE0CA	1
UniRef90_UPI00077AFF35	1
UniRef90_UPI00077A5D76	1
UniRef90_UPI0009E24FC8	1
UniRef90_UPI00077AA567	1
UniRef90_UPI00077AC167	1
UniRef90_UPI0009E51524	2
UniRef90_UPI00077A7840	4
UniRef90_UPI00077A3C56	1
UniRef90_UPI00077A471C	2
UniRef90_UPI00077A9933	1
UniRef90_UPI00077A4C89	1
UniRef90_UPI0009E34E4C	3
UniRef90_A0A2B4S4W3	2
UniRef90_UPI0009E4A2B3	1
UniRef90_A0A2B4SUE5	2
UniRef90_A0A2B4RJ60	1
UniRef90_UPI0009E2E160	1
UniRef90_UPI0009E57D83	3
UniRef90_UPI00077A7BAD	1
UniRef90_UPI00077A98C4	1
UniRef90_UPI00077A7521	1
UPI000F552DF8	1
UniRef90_A0A2B4SWD4	1
UPI00077ABACA	2
UniRef90_UPI00077A3855	1
UniRef90_UPI00077A149D	1
UniRef90_A0A1Q9ENK2	1
UPI00077B05E2	2
UniRef90_UPI00077A9419	1
UniRef90_UPI00077A0704	1
